vendor	family	codeName	model	date	clock	maxClock	mips	threadsPerCore	cores	thermalPower	busWidth	transistors	dieSize	arch:name	arch:isa	arch:isaVersion	arch:isaExtensions	arch:fpPipestages	arch:intPipestages	arch:maxUopIssuedPerCycle	arch:ifu	arch:lsfu	arch:fpfu	arch:tfu	arch:maxInstDecoded	arch:robSize	arch:iwindow	arch:ifQueue	arch:bhtSize	arch:btbSize	arch:bpAcc	arch:archIntReg	arch:archFpReg	arch:totalArchReg	arch:fpCoproc	arch:outOfOrder	arch:memoryBw	arch:integratedMc	technology:name	technology:year	technology:technology	technology:featureSize	technology:channelLength	technology:metalLayers	technology:metal	technology:vddNom	technology:vth	cache:L1	cache:L1I	cache:L1D	cache:L2	cache:L2Cores	cache:L3	cache:L3Cores	vdd:low	vdd:high
AMD	80386		Am386DX		40			1	1		32																													1991	CMOS	0.8	0.8								1024	2				
AMD	80486	DX	Am486	1993-03-01	40			1	1	3	32	0.93	89																											1993	CMOS	0.5	0.5	3							1024	2			5	5
AMD	Athlon	Thunderbird	1000	2000-05-01	1000			1	1	49	32	37	120	K75																										1999	CMOS	0.18	0.1								1024	2			1.8	1.8
AMD	Athlon	Thunderbird	1100		1100			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon	Thunderbird	1200		1200			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon	Thunderbird	1300		1300			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon	Thunderbird	1333		1333			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon	Thunderbird	1400	2001-06-01	1400			1	1	56			120	K75																										1999	CMOS	0.18	0.1								1024	2			1.8	1.8
AMD	Athlon	Pluto	550		550			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon	Pluto	600	1999-11-29	600			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon	Pluto	650		650			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon	Pluto	750	1999-11-01	750			1	1			22	102	K75																										1999	CMOS	0.18	0.1								1024	2			1.8	1.8
AMD	Athlon	Pluto	800		800			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon	Pluto	850		850			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon	Pluto	900		900			1	1					K75																										1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon 64		2100+		1200			1	1					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Athlon 64	ClawHammer	3000+		2000			1	1	89	64			K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2			1.5	1.5
AMD	Athlon 64	ClawHammer	3200+		2000			1	1					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon 64	ClawHammer	3500+		2600			1	1					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon 64	SledgeHammer	FX-51		2200			1	1					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon 64	SledgeHammer	FX-53		2400			1	1					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon 64	ClawHammer	FX-55	2004-06-01	2600			1	1	89		105.9	193	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2			1.5	1.5
AMD	Athlon 64	San Diego	FX-57	2005-06-01	2800			1	1	104		114	115	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.4	1.4
AMD	Athlon 64	Toledo	FX-60	2006-01-01	2600			1	2	110	64	233	199	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Athlon 64	Windsor	FX-62	2006-07-01	2800			1	2	125	64	243	220	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.35	1.35
AMD	Athlon 64 X2	Manchester	4200+	2005-05-31	2200			1	2					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Athlon 64 X2	Brisbane	5000+	2006-06-01	2600			1	2	65	64	154	126	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2			1.25	1.25
AMD	Athlon 64 X2	Brisbane	6000+	2007-02-01	3100			1	2	125	64	227	220	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2			1.3	1.35
AMD	Athlon 64 X2	Brisbane	6400+	2007-08-01	3200			1	2	125	64	227	230	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2			1.35	1.4
AMD	Athlon 64 X2	Lion	QL-65	2008-10-01	2100			1	2	35	64																													2006	CMOS	0.065	0.035	10							1024	2			0.95	1.1
AMD	Athlon 64 X2	Tyler	TK-42	2007-08-20	1600			1	2	20				K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2			1.075	1.125
AMD	Athlon II X4	Propus	635		2900			1	4	95	64																													2007	CMOS	0.045	0.025								1024	2			0.85	1.25
AMD	Athlon MP	Palomino	1200		1200			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon MP	Palomino	1500+		1333			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon MP	Palomino	1600+		1400			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon MP	Palomino	1800+		1533			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon MP	Palomino	2000+		1667			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon MP	Palomino	2100+		1733			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon MP	Thoroughbred	2200+		1800			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon MP	Thoroughbred	2400+		2000			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon MP	Thoroughbred	2600+		2133			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon X2	Kuma	7550	2008-12-01	2500			1	2	95	64	450	285	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2			1.05	1.325
AMD	Athlon X2	Kuma	7750		2700			1	2	95	64	463	285	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2				
AMD	Athlon XP	Palomino	1500+		1333			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon XP	Palomino	1600+		1400			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon XP	Palomino	1700+		1466			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon XP	Palomino	1800+		1533			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon XP	Palomino	1900+		1600			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon XP	Palomino	2000+		1667			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon XP	Palomino	2100+		1733			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				1999	CMOS	0.18	0.1								1024	2				
AMD	Athlon XP	Thoroughbred	2200+	2002-06-01	1800			1	1	62		37.2	85	K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2			1.5	1.5
AMD	Athlon XP	Thoroughbred	2400+		2000			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon XP	Thoroughbred	2600+		2133			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon XP	Thoroughbred	2700+		2166			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon XP	Thoroughbred	2800+		2250			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2				
AMD	Athlon XP	Barton	3000+	2003-02-01	2167			1	1	74.3		54.3	101	K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2			1.5	1.5
AMD	Athlon XP	Barton	3200+		2200			1	1					K7	x86-32		SSE,Subset	15	10	9	3	4	3	9	3	72	32		4096	2048		1600				1				2003	CMOS	0.13	0.07								1024	2				
AMD	K5	SSA/5		1996-03-27	75			1	1		32	4.3	251	K5	x86-32				5	4	2	2	1	6	4	16	11		1024							1				1993	CMOS	0.5	0.5	3							1024	2			3.52	3.52
AMD	K5	SSA/5		1996-03-27	90			1	1	11	32	4.3	251	K5	x86-32				5	4	2	2	1	6	4	16	11		1024							1				1993	CMOS	0.5	0.5	3							1024	2			3.52	3.52
AMD	K6	Model 6		1997-04-01	233			1	1	17	32	8.8	157	K6	x86-32		MMX,3D-Now	2	6	6	4	2	3	10	2		24		8192	16	0									1997	CMOS	0.35	0.35	5		3.3					1024	2			3.2	3.3
AMD	K6	Little Foot		1998-04-01	300			1	1	9.5	32	8.8	68	K6	x86-32		MMX,3D-Now	2	6	6	4	2	3	10	2		24		8192	16	0									1998	CMOS	0.25	0.25	5		2.2					1024	2			2.2	2.2
AMD	K6-2	Chomper		1998-05-01	333			1	1	11.4	32	9.3	81	K6-2	x86-32		MMX,3D-Now																							1998	CMOS	0.25	0.25	5		2.2					1024	2			2.4	2.4
AMD	K6-2	Chomper Extended		1998-11-01	400			1	1	13.6	32		81	K6-2	x86-32		MMX,3D-Now																							1998	CMOS	0.25	0.25	5		2.2					1024	2			2.4	2.4
AMD	K6-2	Chomper Extended		1998-11-01	500			1	1		32			K6-2	x86-32		MMX,3D-Now																							1998	CMOS	0.25	0.25	5		2.2					1024	2				
AMD	K6-III	Sharptooth		1999-02-01	450			1	1	17.1	32	21.3	135	K6-III	x86-32		MMX,3D-Now																							1999	CMOS	0.25	0.25	6		1.8					1024	2			2.4	2.4
AMD	Opteron	Santa Ana	1210		1800			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Santa Ana	1212		2000			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Santa Ana	1214		2200			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Santa Ana	1216		2400			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Santa Ana	1218	2006-08-01	2600			1	2	103	64	227.4	230	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Opteron	Santa Ana	1220		2800			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Budapest	1352	2008-04-01	2100			1	4	95	64	463		K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2				1.2
AMD	Opteron	Budapest	1354	2008-04-01	2200			1	4	95	64	463		K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2				1.2
AMD	Opteron	Budapest	1356	2008-04-01	2300			1	4	95	64	463		K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2				1.2
AMD	Opteron	SledgeHammer	140		1400			1	1																															2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	SledgeHammer	140 EE		1400			1	1					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	SledgeHammer	142		1600			1	1																															2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	SledgeHammer	144	2003-04-01	1800			1	1	89	64	105.9	193	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2			1.55	1.55
AMD	Opteron	SledgeHammer	146	2003-09-01	2000			1	1	89	64	106	193	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2			1.4	1.5
AMD	Opteron	SledgeHammer	146 HE		2000			1	1					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	SledgeHammer	148		2200			1	1																															2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	SledgeHammer	150		2400			1	1																															2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	Venus	152		2600			1	1																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Venus	154		2800			1	1																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Venus	156		3000			1	1					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Denmark	185		2600			1	1																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Santa Rosa	2210	2006-08-01	1800			1	2	95	64	227.4	230	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Opteron	Santa Rosa	2212	2006-08-01	2000			1	2	95	64	227.4	230	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Opteron	Santa Rosa	2214	2006-08-01	2200			1	2	95	64	227.4	230	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Opteron	Santa Rosa	2216	2006-08-01	2400			1	2	95	64	227.4	230	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Opteron	Santa Rosa	2218	2006-08-01	2600			1	2	95	64	227.4	230	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Opteron	Santa Rosa	2220	2007-02-01	2800			1	2	95	64	227.4	230	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Opteron	Santa Rosa	2220-SE	2006-08-01	2800			1	2	119	64			K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.325	1.375
AMD	Opteron	Santa Rosa	2222	2007-08-01	3000			1	2	95	64	227.4	230	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Opteron	Santa Rosa	2222-SE	2007-04-01	3000			1	2	119	64			K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.325	1.375
AMD	Opteron	Barcelona	2350	2007-09-01	2000			1	4	95	64	463	285	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2				1.2
AMD	Opteron	Barcelona	2356	2008-04-01	2300			1	4	95	64	463	285	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2				1.2
AMD	Opteron	Barcelona	2360-SE	2008-04-01	2500			1	4	119	64	463	285	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2				
AMD	Opteron	Shanghai	2384	2008-11-01	2700			1	4	115	64			K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2007	CMOS	0.045	0.025								1024	2				1.35
AMD	Opteron	Shanghai	2389	2009-04-01	2900			1	4	115	64			K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2007	CMOS	0.045	0.025								1024	2				1.325
AMD	Opteron	Istanbul	2435	2009-06-01	2600			1	6	115	64	904	346	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2007	CMOS	0.045	0.025								1024	2				1.3
AMD	Opteron	Istanbul	2439-SE	2009-07-01	2800			1	6	137	64			K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2007	CMOS	0.045	0.025								1024	2				1.3
AMD	Opteron	SledgeHammer	246		2000			1	1																															2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	SledgeHammer	248		2200			1	1																															2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	SledgeHammer	250		2400			1	1																															2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	Troy	252		2600			1	1																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Troy	254		2800			1	1	92.6	64	106	115	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.35	1.4
AMD	Opteron	Troy	256		3000			1	1	92.6	64	106	115	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.35	1.4
AMD	Opteron	Italy	265		1800			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Italy	275		2200			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Italy	280		2400			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Italy	285		2600			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Santa Rosa	8220	2007-02-01	2800			1	2	120	64	243	220	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.375	1.375
AMD	Opteron	Santa Rosa	8222	2007-08-05	3000			1	2	120	64	243	220	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.375	1.375
AMD	Opteron	Barcelona	8350	2007-09-10	2000			1	4	75	64	463	285	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2			1.2	1.2
AMD	Opteron	SledgeHammer	850		2400			1	2																															2003	CMOS	0.13	0.07								1024	2				
AMD	Opteron	Athens	852		2600			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Athens	854		2800			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Athens	856		3000			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Egypt	880		2400			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Egypt	885		2600			1	2																															2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Opteron	Egypt	890		2800			1	2	95	64	233	199	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.3	1.35
AMD	Phenom II X3	Heka	710	2009-02-01	2600			1	3	95	64	758	258	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2007	CMOS	0.045	0.025								1024	2			0.875	1.425
AMD	Phenom II X3	Heka	720	2009-02-01	2800			1	3	95	64	758	258	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2007	CMOS	0.045	0.025								1024	2			0.875	1.425
AMD	Phenom II X4	Deneb	805	2009-02-01	2500			1	4	95	64	758	258	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2007	CMOS	0.045	0.025								1024	2			0.875	1.425
AMD	Phenom II X4	Deneb	810	2009-02-01	2600			1	4	95	64	758	258	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2007	CMOS	0.045	0.025								1024	2			0.875	1.425
AMD	Phenom II X4	Deneb	910	2009-02-01	2600			1	4	95	64	758	258	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2007	CMOS	0.045	0.025								1024	2			0.875	1.425
AMD	Phenom II X4	Deneb	920	2009-01-01	2800			1	4	125	64	758	258	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2007	CMOS	0.045	0.025								1024	2			0.875	1.425
AMD	Phenom II X4	Deneb	925	2009-05-01	2800			1	4	95	64	758	258	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2007	CMOS	0.045	0.025								1024	2			0.85	1.425
AMD	Phenom II X4	Deneb	940	2009-01-01	3000			1	4	125	64	758	258	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2007	CMOS	0.045	0.025								1024	2			0.875	1.425
AMD	Phenom II X4	Deneb	955	2009-08-01	3200			1	4	125	64	758	258	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2007	CMOS	0.045	0.025								1024	2			0.85	1.4
AMD	Phenom X3	Toliman	8750	2008-04-01	2400			1	3	95	64	463	283	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2006	CMOS	0.065	0.035	10							1024	2			1.2	1.25
AMD	Phenom X4	Agena	9350e	2008-07-01	2000			1	4	65	64	463	283	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2006	CMOS	0.065	0.035	10							1024	2			1.075	1.125
AMD	Phenom X4	Agena	9750	2008-03-27	2400			1	4	95	64	463	285	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2006	CMOS	0.065	0.035	10							1024	2			1.15	1.25
AMD	Phenom X4	Agena	9850	2008-07-01	2500			1	4	125	64	463	283	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2006	CMOS	0.065	0.035	10							1024	2			1.2	1.3
AMD	Phenom X4	Agena	9950	2008-07-01	2600			1	4	140	64	463	283	K10	x86-64		SSE4a	17	12	9	5	3	3	11	3	72	42		16384	2048		96	96	96		1		1		2006	CMOS	0.065	0.035	10							1024	2			1.25	1.3
AMD	Turion 64	Lancaster	MT-40	2005-08-01	2200			1	1	25	64	114	125	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2			1.2	1.2
AMD	Turion 64 X2	Trinidad	TL-56		1800			1	2					K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2005	CMOS	0.09	0.053			1.4					1024	2				
AMD	Turion 64 X2	Tyler	TL-60	2007-06-01	2000			1	2	31	64	153.8	126	K8	x86-64		SSE2	17	12	6	3	1	3		3	72			16384	2048						1		1		2006	CMOS	0.065	0.035	10							1024	2			1.125	1.125
Broadcom	Broadcom	Zephyr	BRCM 5000		1300			2			32		1																																						1024	2				
Cypress	Cypress		CY7C601	1990-06-01	40			1	1	3	32	0.08	64																											1989	CMOS	0.8	0.8	2		5					1024	2			5	5
Cyrix	486DX			1993-01-01	100			1	1		32	1.1	196																											1993	CMOS	0.65	0.65	3							1024	2			5	5
Cyrix	486SLC			1992-01-01	33			1	1		32	0.6	108																											1993	CMOS	0.65	0.65	3							1024	2			5	5
Cyrix	5x86			1995-06-01	120			1	1	3	32	2	144																											1993	CMOS	0.65	0.65	3							1024	2			3.3	3.3
Cyrix	6x86	M1		1996-02-01	120			1	1	12	32	3	210																											1996	CMOS	0.65	0.65	3							1024	2			3.3	3.3
Cyrix	6x86	M2		1997-05-01	188			1	1	13	32	6.5	197																											1994	CMOS	0.35	0.35	5		2.5					1024	2			2.9	2.9
Cyrix	Cyrix III	Joshua		2000-02-01	450			1	1	16	32	22	76																											2000	CMOS	0.18	0.1	6		2.2					1024	2			2.2	2.2
DEC	Alpha 21064	EV4		1992-10-01	100			1	1	30	64	1.68	234	EV4	Alpha			10	7	2	1	1	1	3	2				2048		0	32	32	32			1600		CMOS-4	1992	CMOS	0.75	0.75	3		3.3					1024	2			3.3	3.3
DEC	Alpha 21064	EV4		1992-10-01	125			1	1	30	64	1.68	234	EV4	Alpha			10	7	2	1	1	1	3	2				2048		0	32	32	32			1600		CMOS-4	1992	CMOS	0.75	0.75	3		3.3					1024	2			3.3	3.3
DEC	Alpha 21064	EV4		1992-10-01	150			1	1	30	64	1.68	234	EV4	Alpha			10	7	2	1	1	1	3	2				2048		0	32	32	32			1600		CMOS-4	1992	CMOS	0.75	0.75	3		3.3					1024	2			3.3	3.3
DEC	Alpha 21064	EV4		1992-10-01	166			1	1	30	64	1.68	234	EV4	Alpha			10	7	2	1	1	1	3	2				2048		0	32	32	32			1600		CMOS-4	1992	CMOS	0.75	0.75	3		3.3					1024	2			3.3	3.3
DEC	Alpha 21064	EV4		1992-10-01	175			1	1	30	64	1.68	234	EV4	Alpha			10	7	2	1	1	1	3	2				2048		0	32	32	32			1600		CMOS-4	1992	CMOS	0.75	0.75	3		3.3					1024	2			3.3	3.3
